,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
1762,Solapur,Black,150,70,75,7.5,1100,35,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1763,Solapur,Black,120,75,80,8.0,1200,20,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1764,Solapur,Black,125,75,80,8.0,1200,20,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1765,Solapur,Black,130,75,80,8.0,1200,20,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1766,Solapur,Black,135,75,80,8.0,1200,20,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1767,Solapur,Black,140,75,80,8.0,1200,20,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1768,Solapur,Black,145,75,80,8.0,1200,20,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1769,Solapur,Black,150,75,80,8.0,1200,20,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1770,Solapur,Black,120,80,60,8.5,1000,25,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1771,Solapur,Black,125,80,60,8.5,1000,25,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1772,Solapur,Black,130,80,60,8.5,1000,25,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1773,Solapur,Black,135,80,60,8.5,1000,25,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1774,Solapur,Black,140,80,60,8.5,1000,25,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1775,Solapur,Black,145,80,60,8.5,1000,25,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1776,Solapur,Black,150,80,60,8.5,1000,25,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
1777,Solapur,Black,120,60,70,6.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1778,Solapur,Black,125,60,70,6.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1779,Solapur,Black,130,60,70,6.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1780,Solapur,Black,135,60,70,6.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1781,Solapur,Black,140,60,70,6.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1782,Solapur,Black,145,60,70,6.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1783,Solapur,Black,150,60,70,6.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1784,Solapur,Black,120,65,75,7.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1785,Solapur,Black,125,65,75,7.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1786,Solapur,Black,130,65,75,7.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1787,Solapur,Black,135,65,75,7.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1788,Solapur,Black,140,65,75,7.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1789,Solapur,Black,145,65,75,7.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1790,Solapur,Black,150,65,75,7.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1791,Solapur,Black,120,70,80,7.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1792,Solapur,Black,125,70,80,7.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1793,Solapur,Black,130,70,80,7.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1794,Solapur,Black,135,70,80,7.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1795,Solapur,Black,140,70,80,7.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1796,Solapur,Black,145,70,80,7.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1797,Solapur,Black,150,70,80,7.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1798,Solapur,Black,120,75,60,8.0,1100,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1799,Solapur,Black,125,75,60,8.0,1100,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1800,Solapur,Black,130,75,60,8.0,1100,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1801,Solapur,Black,135,75,60,8.0,1100,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1802,Solapur,Black,140,75,60,8.0,1100,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1803,Solapur,Black,145,75,60,8.0,1100,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1804,Solapur,Black,150,75,60,8.0,1100,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1805,Solapur,Black,120,80,65,8.5,1200,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1806,Solapur,Black,125,80,65,8.5,1200,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1807,Solapur,Black,130,80,65,8.5,1200,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1808,Solapur,Black,135,80,65,8.5,1200,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1809,Solapur,Black,140,80,65,8.5,1200,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1810,Solapur,Black,145,80,65,8.5,1200,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1811,Solapur,Black,150,80,65,8.5,1200,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1812,Solapur,Black,120,60,75,6.5,1000,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1813,Solapur,Black,125,60,75,6.5,1000,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1814,Solapur,Black,130,60,75,6.5,1000,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1815,Solapur,Black,135,60,75,6.5,1000,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1816,Solapur,Black,140,60,75,6.5,1000,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1817,Solapur,Black,145,60,75,6.5,1000,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1818,Solapur,Black,150,60,75,6.5,1000,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1819,Solapur,Black,120,65,80,7.0,1100,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1820,Solapur,Black,125,65,80,7.0,1100,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1821,Solapur,Black,130,65,80,7.0,1100,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1822,Solapur,Black,135,65,80,7.0,1100,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1823,Solapur,Black,140,65,80,7.0,1100,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1824,Solapur,Black,145,65,80,7.0,1100,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1825,Solapur,Black,150,65,80,7.0,1100,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1826,Solapur,Black,120,70,60,7.5,1200,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1827,Solapur,Black,125,70,60,7.5,1200,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1828,Solapur,Black,130,70,60,7.5,1200,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1829,Solapur,Black,135,70,60,7.5,1200,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1830,Solapur,Black,140,70,60,7.5,1200,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1831,Solapur,Black,145,70,60,7.5,1200,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1832,Solapur,Black,150,70,60,7.5,1200,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1833,Solapur,Black,120,75,65,8.0,1000,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1834,Solapur,Black,125,75,65,8.0,1000,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1835,Solapur,Black,130,75,65,8.0,1000,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1836,Solapur,Black,135,75,65,8.0,1000,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1837,Solapur,Black,140,75,65,8.0,1000,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1838,Solapur,Black,145,75,65,8.0,1000,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1839,Solapur,Black,150,75,65,8.0,1000,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1840,Solapur,Black,120,80,70,8.5,1100,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1841,Solapur,Black,125,80,70,8.5,1100,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1842,Solapur,Black,130,80,70,8.5,1100,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1843,Solapur,Black,135,80,70,8.5,1100,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1844,Solapur,Black,140,80,70,8.5,1100,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1845,Solapur,Black,145,80,70,8.5,1100,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1846,Solapur,Black,150,80,70,8.5,1100,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1847,Solapur,Black,120,60,80,6.5,1200,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1848,Solapur,Black,125,60,80,6.5,1200,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1849,Solapur,Black,130,60,80,6.5,1200,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1850,Solapur,Black,135,60,80,6.5,1200,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1851,Solapur,Black,140,60,80,6.5,1200,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1852,Solapur,Black,145,60,80,6.5,1200,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1853,Solapur,Black,150,60,80,6.5,1200,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1854,Solapur,Black,120,65,60,7.0,1000,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1855,Solapur,Black,125,65,60,7.0,1000,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1856,Solapur,Black,130,65,60,7.0,1000,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1857,Solapur,Black,135,65,60,7.0,1000,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1858,Solapur,Black,140,65,60,7.0,1000,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1859,Solapur,Black,145,65,60,7.0,1000,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1860,Solapur,Black,150,65,60,7.0,1000,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1861,Solapur,Black,120,70,65,7.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1862,Solapur,Black,125,70,65,7.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1863,Solapur,Black,130,70,65,7.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1864,Solapur,Black,135,70,65,7.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1865,Solapur,Black,140,70,65,7.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1866,Solapur,Black,145,70,65,7.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1867,Solapur,Black,150,70,65,7.5,1100,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1868,Solapur,Black,120,75,70,8.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1869,Solapur,Black,125,75,70,8.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1870,Solapur,Black,130,75,70,8.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1871,Solapur,Black,135,75,70,8.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1872,Solapur,Black,140,75,70,8.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1873,Solapur,Black,145,75,70,8.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1874,Solapur,Black,150,75,70,8.0,1200,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1875,Solapur,Black,120,80,75,8.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1876,Solapur,Black,125,80,75,8.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1877,Solapur,Black,130,80,75,8.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1878,Solapur,Black,135,80,75,8.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1879,Solapur,Black,140,80,75,8.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1880,Solapur,Black,145,80,75,8.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1881,Solapur,Black,150,80,75,8.5,1000,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
1882,Solapur,Black,20,40,20,6.0,600,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1883,Solapur,Black,25,40,20,6.0,600,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1884,Solapur,Black,30,40,20,6.0,600,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1885,Solapur,Black,20,45,25,6.5,700,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1886,Solapur,Black,25,45,25,6.5,700,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1887,Solapur,Black,30,45,25,6.5,700,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1888,Solapur,Black,20,50,30,7.0,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1889,Solapur,Black,25,50,30,7.0,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1890,Solapur,Black,30,50,30,7.0,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1891,Solapur,Black,20,55,35,7.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1892,Solapur,Black,25,55,35,7.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1893,Solapur,Black,30,55,35,7.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1894,Solapur,Black,20,60,40,6.0,700,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1895,Solapur,Black,25,60,40,6.0,700,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1896,Solapur,Black,30,60,40,6.0,700,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1897,Solapur,Black,20,40,25,6.5,800,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1898,Solapur,Black,25,40,25,6.5,800,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1899,Solapur,Black,30,40,25,6.5,800,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1900,Solapur,Black,20,45,30,7.0,600,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1901,Solapur,Black,25,45,30,7.0,600,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1902,Solapur,Black,30,45,30,7.0,600,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1903,Solapur,Black,20,50,35,7.5,700,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1904,Solapur,Black,25,50,35,7.5,700,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1905,Solapur,Black,30,50,35,7.5,700,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1906,Solapur,Black,20,55,40,6.5,800,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1907,Solapur,Black,25,55,40,6.5,800,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1908,Solapur,Black,30,55,40,6.5,800,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1909,Solapur,Black,20,60,20,7.0,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1910,Solapur,Black,25,60,20,7.0,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1911,Solapur,Black,30,60,20,7.0,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1912,Solapur,Black,20,40,30,7.5,700,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1913,Solapur,Black,25,40,30,7.5,700,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1914,Solapur,Black,30,40,30,7.5,700,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1915,Solapur,Black,20,45,35,6.0,800,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1916,Solapur,Black,25,45,35,6.0,800,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1917,Solapur,Black,30,45,35,6.0,800,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1918,Solapur,Black,20,50,40,7.0,600,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1919,Solapur,Black,25,50,40,7.0,600,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1920,Solapur,Black,30,50,40,7.0,600,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1921,Solapur,Black,20,55,20,7.5,700,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1922,Solapur,Black,25,55,20,7.5,700,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1923,Solapur,Black,30,55,20,7.5,700,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1924,Solapur,Black,20,60,25,6.0,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1925,Solapur,Black,25,60,25,6.0,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1926,Solapur,Black,30,60,25,6.0,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1927,Solapur,Black,20,40,35,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1928,Solapur,Black,25,40,35,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1929,Solapur,Black,30,40,35,6.5,600,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1930,Solapur,Black,20,45,40,7.5,700,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1931,Solapur,Black,25,45,40,7.5,700,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1932,Solapur,Black,30,45,40,7.5,700,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1933,Solapur,Black,20,50,20,6.0,800,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1934,Solapur,Black,25,50,20,6.0,800,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1935,Solapur,Black,30,50,20,6.0,800,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1936,Solapur,Black,20,55,25,6.5,600,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1937,Solapur,Black,25,55,25,6.5,600,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1938,Solapur,Black,30,55,25,6.5,600,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1939,Solapur,Black,20,60,30,7.0,700,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1940,Solapur,Black,25,60,30,7.0,700,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1941,Solapur,Black,30,60,30,7.0,700,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU
1942,Solapur,Black,20,40,40,6.0,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1943,Solapur,Black,25,40,40,6.0,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1944,Solapur,Black,30,40,40,6.0,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1945,Solapur,Black,20,45,20,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1946,Solapur,Black,25,45,20,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1947,Solapur,Black,30,45,20,6.5,600,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1948,Solapur,Black,20,50,25,7.5,700,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1949,Solapur,Black,25,50,25,7.5,700,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1950,Solapur,Black,30,50,25,7.5,700,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1951,Solapur,Black,20,55,30,6.0,800,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1952,Solapur,Black,25,55,30,6.0,800,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1953,Solapur,Black,30,55,30,6.0,800,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1954,Solapur,Black,20,60,35,6.5,600,20,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1955,Solapur,Black,25,60,35,6.5,600,20,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1956,Solapur,Black,30,60,35,6.5,600,20,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU
1957,Solapur,Black,40,30,20,6.0,300,20,Soybean,Urea,https://youtu.be/EhyW9blAneM
1958,Solapur,Black,45,30,20,6.0,300,20,Soybean,Urea,https://youtu.be/EhyW9blAneM
1959,Solapur,Black,50,30,20,6.0,300,20,Soybean,Urea,https://youtu.be/EhyW9blAneM
1960,Solapur,Black,55,30,20,6.0,300,20,Soybean,Urea,https://youtu.be/EhyW9blAneM
1961,Solapur,Black,60,30,20,6.0,300,20,Soybean,Urea,https://youtu.be/EhyW9blAneM
1962,Solapur,Black,40,35,25,6.5,400,25,Soybean,Urea,https://youtu.be/EhyW9blAneM
1963,Solapur,Black,45,35,25,6.5,400,25,Soybean,Urea,https://youtu.be/EhyW9blAneM
1964,Solapur,Black,50,35,25,6.5,400,25,Soybean,Urea,https://youtu.be/EhyW9blAneM
1965,Solapur,Black,55,35,25,6.5,400,25,Soybean,Urea,https://youtu.be/EhyW9blAneM
1966,Solapur,Black,60,35,25,6.5,400,25,Soybean,Urea,https://youtu.be/EhyW9blAneM
1967,Solapur,Black,40,40,30,7.0,300,30,Soybean,Urea,https://youtu.be/EhyW9blAneM
1968,Solapur,Black,45,40,30,7.0,300,30,Soybean,Urea,https://youtu.be/EhyW9blAneM
1969,Solapur,Black,50,40,30,7.0,300,30,Soybean,Urea,https://youtu.be/EhyW9blAneM
1970,Solapur,Black,55,40,30,7.0,300,30,Soybean,Urea,https://youtu.be/EhyW9blAneM
1971,Solapur,Black,60,40,30,7.0,300,30,Soybean,Urea,https://youtu.be/EhyW9blAneM
1972,Solapur,Black,40,30,25,6.0,400,20,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1973,Solapur,Black,45,30,25,6.0,400,20,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1974,Solapur,Black,50,30,25,6.0,400,20,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1975,Solapur,Black,55,30,25,6.0,400,20,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1976,Solapur,Black,60,30,25,6.0,400,20,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1977,Solapur,Black,40,35,30,6.5,300,25,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1978,Solapur,Black,45,35,30,6.5,300,25,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1979,Solapur,Black,50,35,30,6.5,300,25,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1980,Solapur,Black,55,35,30,6.5,300,25,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1981,Solapur,Black,60,35,30,6.5,300,25,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1982,Solapur,Black,40,40,20,7.0,400,30,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1983,Solapur,Black,45,40,20,7.0,400,30,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1984,Solapur,Black,50,40,20,7.0,400,30,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1985,Solapur,Black,55,40,20,7.0,400,30,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1986,Solapur,Black,60,40,20,7.0,400,30,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
1987,Solapur,Black,40,30,30,6.0,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM
1988,Solapur,Black,45,30,30,6.0,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM
1989,Solapur,Black,50,30,30,6.0,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM
1990,Solapur,Black,55,30,30,6.0,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM
1991,Solapur,Black,60,30,30,6.0,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM
1992,Solapur,Black,40,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM
1993,Solapur,Black,45,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM
1994,Solapur,Black,50,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM
1995,Solapur,Black,55,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM
1996,Solapur,Black,60,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM
1997,Solapur,Black,40,40,25,7.0,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
1998,Solapur,Black,45,40,25,7.0,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
1999,Solapur,Black,50,40,25,7.0,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
2000,Solapur,Black,55,40,25,7.0,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
2001,Solapur,Black,60,40,25,7.0,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
2002,Solapur,Black,20,40,20,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
2003,Solapur,Black,25,40,20,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
2004,Solapur,Black,30,40,20,6.0,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
2005,Solapur,Black,20,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
2006,Solapur,Black,25,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
2007,Solapur,Black,30,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
